Game ID,Week,Date,Time (EST),Location,Home Team,Away Team,Home Score,Away Score,Total Points,Home Total Yards,Away Total Yards,Total Yards,Home Rushing Attempts,Home Rushing Yards,Home Longest Rush,Home Rushing TDs,Home Fumbles,Home Pass Attempts,Home Pass Completions,Home Passing Yards,Home Longest Pass,Home QB Rating,Home Passing TDs,Home Interceptions,Home First Downs,Home Punts,Home FG Attempts,Home FG Made,Home FG Pct,Home FG Att 1-19,Home FG Made 1-19,Home FG Pct 1-19,Home FG Att 20-29,Home FG Made 20-29,Home FG Pct 20-29,Home FG Att 30-39,Home FG Made 30-39,Home FG Pct 30-39,Home FG Att 40-49,Home FG Made 40-49,Home FG Pct 40-49,Home FG Att 50+,Home FG Made 50+,Home FG Pct 50+,Away Rushing Attempts,Away Rushing Yards,Away Longest Rush,Away Rushing TDs,Away Fumbles,Away Pass Attempts,Away Pass Completions,Away Passing Yards,Away Longest Pass,Away QB Rating,Away Passing TDs,Away Interceptions,Away Punts,Away First Downs,Away FG Attempts,Away FG Made,Away FG Pct,Away FG Att 1-19,Away FG Made 1-19,Away FG Pct 1-19,Away FG Att 20-29,Away FG Made 20-29,Away FG Pct 20-29,Away FG Att 30-39,Away FG Made 30-39,Away FG Pct 30-39,Away FG Att 40-49,Away FG Made 40-49,Away FG Pct 40-49,Away FG Att 50+,Away FG Made 50+,Away FG Pct 50+,Summary,Precip Intensity,Precip Probability,Precip Type,Temp,Apparent Temp,Humidity,Wind Speed,Wind Gust,Cloud Cover,UV Index,Visibility,Indoor
46143,14,2018-12-09,1:00PM,Raymond James Stadium,TB,NO,14,28,42,279,298,577,23,105,17,0,1,38,18,174,36,71.5,2,1,20,6,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,30,100,17,2,1,31,24,198,20,90.9,1,1,3,19,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Light Rain,0.0373,0.64,rain,70.83,71.93,0.92,7.84,9.09,0.86,3,8.86,False
46144,14,2018-12-09,1:00PM,FedEx Field,WAS,NYG,16,40,56,288,401,689,22,84,13,1,1,30,17,204,79,53.2,1,3,13,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,34,226,78,1,0,27,14,175,39,97.3,3,1,6,20,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,32.85,28.2,0.57,4.85,5.33,0.77,2,8.74,False
46145,14,2018-12-09,1:00PM,New Era Field,BUF,NYJ,23,27,50,368,248,616,31,176,31,2,1,37,18,192,38,43.3,0,2,24,1,5,3,60.0,0,0,0.0,1,1,100.0,2,2,100.0,1,0,0.0,1,0,0.0,28,78,34,2,2,24,16,170,37,83.7,1,1,3,15,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,29.69,19.26,0.71,13.43,14.5,0.75,1,10,False
46146,14,2018-12-09,4:05PM,Dignity Health Sports Park,LAC,CIN,26,21,47,288,295,583,25,85,18,1,0,29,19,203,37,99.8,1,0,17,4,4,4,100.0,0,0,0.0,0,0,0.0,2,2,100.0,1,1,100.0,1,1,100.0,32,144,19,1,0,27,18,151,24,96.2,1,0,3,19,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,71.51,71.51,0.37,0.56,7.09,0.15,2,9.94,False
46147,14,2018-12-09,4:05PM,Levi's Stadium,SF,DEN,20,14,34,389,274,663,30,84,11,0,3,33,20,305,85,102.1,2,1,24,5,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,27,103,23,1,4,42,24,171,21,76.1,1,0,6,22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,55.61,55.61,0.69,2.29,5.92,0.85,2,8.01,False
46148,14,2018-12-09,4:25PM,State Farm Stadium,ARI,DET,3,17,20,279,218,497,21,61,10,0,2,41,26,218,19,69.2,0,1,22,6,2,1,50.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,0,0.0,31,122,14,1,2,23,15,96,18,74.7,0,0,7,16,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,69.02,69.02,0.36,0.58,4.08,0.11,2,10,True
46149,14,2018-12-09,4:25PM,AT&T Stadium,DAL,PHI,29,23,52,576,256,832,36,142,20,0,2,54,42,434,75,104.9,3,2,32,2,4,3,75.0,0,0,0.0,2,2,100.0,0,0,0.0,1,0,0.0,1,1,100.0,14,34,24,0,1,32,22,222,42,120.3,3,0,6,16,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,49.52,46.68,0.58,6.84,8.84,0.13,1,10,True
46150,14,2018-12-09,4:25PM,Oakland-Alameda County Coliseum,OAK,PIT,24,21,45,354,340,694,25,55,9,1,1,33,25,299,39,126.1,2,0,20,4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,19,40,10,1,0,37,28,300,23,106.4,2,1,3,24,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,51.2,51.2,0.8,3.36,7.43,0.67,2,6.63,False
46141,14,2018-12-09,8:20PM,Soldier Field,CHI,LA,15,6,21,294,214,508,35,194,32,0,0,30,16,100,17,33.3,1,3,17,5,3,2,66.7,0,0,0.0,0,0,0.0,3,2,66.7,0,0,0.0,0,0,0.0,13,52,19,0,1,45,21,162,48,21.2,0,4,3,14,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,25.87,21.89,0.8,3.33,3.83,0,0,7.49,False
46151,14,2018-12-10,8:15PM,CenturyLink Field,SEA,MIN,21,7,28,274,276,550,42,214,40,1,0,20,10,60,14,37.9,0,1,19,5,2,2,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,21,77,13,0,1,33,20,199,48,89.0,1,0,5,16,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0.0005,0.05,rain,46.51,44.23,0.82,4.85,5.44,0.82,0,4.95,False
46152,15,2018-12-13,8:20PM,Arrowhead Stadium,KC,LAC,28,29,57,294,407,701,17,60,8,2,2,34,24,234,33,110.3,2,0,22,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,24,119,19,2,2,38,26,288,38,89.0,2,2,2,30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,37.3,31,0.86,8.56,8.92,1,0,9.01,False
46154,15,2018-12-15,4:30PM,MetLife Stadium,NYJ,HOU,22,29,51,318,286,604,31,90,14,1,1,38,24,228,26,100.0,2,0,21,4,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,17,47,24,0,0,28,22,239,50,134.2,2,0,3,15,5,5,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Mostly Cloudy,0,0,No Data,50.34,50.34,0.73,6.11,6.55,0.66,0,10,False
46153,15,2018-12-15,8:20PM,Broncos Stadium at Mile High,DEN,CLE,16,17,33,270,309,579,20,32,11,1,0,48,31,238,29,60.8,0,2,22,3,3,3,100.0,0,0,0.0,1,1,100.0,0,0,0.0,2,2,100.0,0,0,0.0,28,134,40,0,1,31,18,175,31,83.8,2,1,4,21,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,43.82,43.82,0.31,1.89,8.22,0.19,0,3.72,False
46155,15,2018-12-16,1:00PM,Lucas Oil Stadium,IND,DAL,23,0,23,370,292,662,39,178,21,2,2,27,16,192,37,81.1,0,0,25,1,3,3,100.0,0,0,0.0,1,1,100.0,0,0,0.0,2,2,100.0,0,0,0.0,22,112,24,0,1,39,24,180,18,64.7,0,1,2,19,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,49.22,46.88,0.69,5.74,5.95,0,2,10,True
46156,15,2018-12-16,1:00PM,US Bank Stadium,MIN,MIA,41,17,58,418,193,611,40,220,26,3,0,21,14,198,40,112.2,2,1,22,3,2,2,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,20,156,75,1,1,24,11,37,18,59.0,0,0,7,12,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,42.69,38.7,0.54,6.43,7,0,1,10,True
46157,15,2018-12-16,1:00PM,Paul Brown Stadium,CIN,OAK,30,16,46,294,297,591,41,171,47,2,0,33,14,123,45,51.3,1,1,18,5,3,3,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,0,0,0.0,16,68,21,0,2,38,21,229,44,85.8,1,0,6,13,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Overcast,0,0,No Data,43.29,43.29,0.87,2.91,3.98,1,2,3.88,False
46158,15,2018-12-16,1:00PM,MetLife Stadium,NYG,TEN,0,17,17,254,301,555,16,47,17,0,1,44,21,207,38,54.1,0,1,15,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,45,215,22,2,0,21,13,86,17,72.3,0,0,5,22,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Light Rain,0.0277,0.87,rain,40.03,33.73,0.93,9.87,10.24,1,1,2.67,False
46159,15,2018-12-16,1:00PM,TIAA Bank Field,JAX,WAS,13,16,29,185,245,430,26,172,25,0,1,17,9,13,13,35.7,0,1,11,5,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,33,109,18,0,2,25,16,136,33,93.9,1,0,6,16,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0,0,No Data,63.44,63.44,0.6,10.07,11.22,0.77,3,9.81,False
46160,15,2018-12-16,1:00PM,Mercedes-Benz Stadium,ATL,ARI,40,14,54,435,253,688,27,215,65,2,0,36,22,220,22,98.3,2,0,23,6,2,2,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,22,60,13,1,1,36,23,193,40,69.6,1,2,7,18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,51.67,51.67,0.77,6.13,9.39,1,2,4,True
46161,15,2018-12-16,1:00PM,New Era Field,BUF,DET,14,13,27,312,313,625,37,117,10,1,1,28,13,195,42,83.0,1,0,20,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,26,105,19,1,0,29,22,208,40,106.7,1,0,7,14,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,38.51,32.64,0.79,8.24,8.33,1,1,10,False
46162,15,2018-12-16,1:00PM,Soldier Field,CHI,GB,24,17,41,328,316,644,29,96,22,1,2,28,20,232,30,120.4,2,0,19,4,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,19,88,20,1,0,42,24,228,28,66.3,0,1,5,19,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,44.72,40.52,0.65,7.61,10.69,0.13,2,10,False
46163,15,2018-12-16,1:00PM,M&T Bank Stadium,BAL,TB,20,12,32,370,241,611,49,242,26,1,2,23,14,128,28,91.0,1,0,24,3,2,2,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,21,85,15,1,0,25,13,156,64,54.9,0,1,4,12,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Light Rain,0.0312,0.36,rain,42.8,37.92,0.89,8.15,11.34,1,1,4.2,False
46164,15,2018-12-16,4:05PM,Levi's Stadium,SF,SEA,26,23,49,351,385,736,26,94,16,0,1,29,20,257,41,110.6,1,0,20,4,4,4,100.0,0,0,0.0,1,1,100.0,2,2,100.0,1,1,100.0,0,0,0.0,35,168,26,1,1,32,24,217,35,116.3,2,0,8,18,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0.0005,0.04,rain,60.12,60.12,0.71,6.75,17.24,0.79,2,9.99,False
46165,15,2018-12-16,4:25PM,Heinz Field,PIT,NE,17,10,27,376,368,744,25,158,25,0,0,34,22,218,32,79.9,2,2,24,2,2,1,50.0,0,0,0.0,0,0,0.0,1,0,0.0,1,1,100.0,0,0,0.0,19,96,25,0,0,36,25,272,63,89.9,1,1,5,18,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,41.32,39.34,0.88,3.49,3.74,1,0,9.86,False
46166,15,2018-12-16,8:20PM,Los Angeles Memorial Coliseum,LA,PHI,23,30,53,413,381,794,18,82,21,2,2,55,35,331,33,65.6,0,2,23,3,3,3,100.0,0,0,0.0,0,0,0.0,2,2,100.0,1,1,100.0,0,0,0.0,30,111,17,3,0,31,24,270,50,89.4,0,1,3,17,4,3,75.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,50.0,Clear,0,0,No Data,62.42,62.42,0.57,3.21,6.44,0.05,0,10,False
46167,15,2018-12-17,8:15PM,Bank of America Stadium,CAR,NO,9,12,21,247,346,593,23,98,22,0,1,30,17,149,50,71.7,1,1,13,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,32,155,22,1,1,32,22,191,28,72.8,0,1,4,21,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,45.7,45.7,0.55,1.77,2.17,0,0,10,False
46177,16,2018-12-22,4:30PM,Nissan Stadium,TEN,WAS,25,16,41,291,292,583,27,99,18,1,0,25,17,192,35,107.2,1,0,20,4,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,34,161,16,0,0,23,13,131,41,55.2,1,2,2,17,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,49.98,47.26,0.51,6.8,6.98,0,0,10,False
46178,16,2018-12-22,8:20PM,Dignity Health Sports Park,LAC,BAL,10,22,32,198,361,559,16,51,13,1,2,37,23,147,48,51.8,0,2,14,7,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,35,159,43,0,2,22,12,202,68,101.3,1,0,3,15,5,3,60.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,50.0,Partly Cloudy,0,0,No Data,61.58,61.58,0.71,3.42,5.51,0.27,0,7.51,False
46168,16,2018-12-23,1:00PM,Bank of America Stadium,CAR,ATL,10,24,34,436,427,863,25,141,19,0,2,57,37,295,27,62.9,1,3,29,3,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,21,194,60,0,2,26,15,233,75,126.9,3,0,5,16,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,52.71,52.71,0.49,3.98,5.72,0,3,10,False
46169,16,2018-12-23,1:00PM,Gillette Stadium,NE,BUF,24,12,36,390,289,679,47,273,27,2,1,25,13,117,32,46.4,1,2,20,6,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,18,72,13,0,1,39,20,217,31,55.2,1,2,6,14,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,38.58,33.04,0.41,7.67,9.45,0,1,10,False
46170,16,2018-12-23,1:00PM,FirstEnergy Stadium,CLE,CIN,26,18,44,493,209,702,28,146,22,0,0,38,28,347,66,127.8,3,0,23,3,2,2,100.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,24,102,20,0,1,19,13,107,28,123.4,2,0,5,15,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Overcast,0,0,No Data,38.61,36.07,0.83,3.64,4.7,1,1,2.48,False
46171,16,2018-12-23,1:00PM,MetLife Stadium,NYJ,GB,38,44,82,370,446,816,20,47,15,1,1,35,24,323,33,128.4,3,0,23,4,2,1,50.0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,0,0,0.0,20,127,23,3,1,50,32,319,49,97.8,2,0,3,30,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,42.53,38.63,0.48,6.24,6.69,0.12,1,10,False
46172,16,2018-12-23,1:00PM,Lincoln Financial Field,PHI,HOU,32,30,62,519,371,890,22,57,16,0,3,50,35,462,83,118.0,4,1,25,2,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,19,62,11,2,2,40,29,309,35,114.5,2,0,4,25,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,44.3,41.62,0.51,4.87,7.26,0,2,10,False
46173,16,2018-12-23,1:00PM,Hard Rock Stadium,MIA,JAX,7,17,24,183,244,427,18,62,12,0,1,22,15,121,31,82.8,1,1,11,6,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,32,126,19,1,2,24,17,118,22,86.3,0,0,5,19,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Clear,0,0,No Data,72.94,72.94,0.53,3.92,4.85,0.14,5,10,False
46174,16,2018-12-23,1:00PM,Ford Field,DET,MIN,9,27,36,223,356,579,23,86,29,0,1,43,23,137,21,62.3,0,0,17,5,3,3,100.0,0,0,0.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,28,100,18,0,0,28,21,256,44,140.3,3,0,6,16,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,36.52,29.34,0.75,9.99,10.2,1,1,7.07,True
46175,16,2018-12-23,1:00PM,Lucas Oil Stadium,IND,NYG,28,27,55,402,392,794,16,49,14,2,0,46,31,353,55,105.1,2,0,27,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,83,14,2,0,33,25,309,55,101.7,1,1,3,22,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,34.18,27.47,0.78,8.05,8.54,1,1,9.25,True
46176,16,2018-12-23,1:00PM,AT&T Stadium,DAL,TB,27,20,47,232,383,615,24,80,17,1,1,25,20,152,31,106.8,1,0,16,4,2,2,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,24,63,33,1,2,48,34,320,38,97.2,1,0,2,27,3,2,66.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Clear,0,0,No Data,50.52,50.52,0.47,9.19,10.03,0,3,10,True
46179,16,2018-12-23,4:05PM,Levi's Stadium,SF,CHI,9,14,23,279,325,604,15,47,11,0,0,38,22,232,35,65.8,0,1,15,4,3,3,100.0,0,0,0.0,1,1,100.0,2,2,100.0,0,0,0.0,0,0,0.0,28,90,9,1,2,29,25,235,43,113.5,1,0,3,20,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,60.52,60.52,0.47,1.7,6.77,0.59,2,10,False
46180,16,2018-12-23,4:05PM,State Farm Stadium,ARI,LA,9,31,40,263,461,724,18,104,20,0,0,31,18,159,32,85.7,1,0,15,5,2,1,50.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,1,0,0.0,41,269,46,3,1,24,19,192,39,118.1,1,0,2,33,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Partly Cloudy,0,0,No Data,70.9,70.9,0.22,1.9,4.81,0.28,2,10,True
46181,16,2018-12-23,4:25PM,Mercedes-Benz Superdome,NO,PIT,31,28,59,370,429,799,19,57,8,3,1,40,27,313,42,90.2,1,1,24,3,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0.0,18,65,16,0,3,50,33,364,49,108.8,3,0,2,26,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0.0006,0.02,rain,70.81,70.9,0.7,2.11,5.88,0.47,1,10,True
46182,16,2018-12-23,8:20PM,CenturyLink Field,SEA,KC,38,31,69,464,420,884,43,210,26,2,1,29,18,254,45,127.2,3,0,31,3,2,1,50.0,0,0,0.0,1,1,100.0,1,0,0.0,0,0,0.0,0,0,0.0,19,155,25,0,3,40,23,265,48,103.4,3,0,3,22,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Drizzle,0.0074,0.48,rain,45.19,42.72,0.88,4.78,5.35,1,0,4.27,False
46183,16,2018-12-24,8:15PM,Oakland-Alameda County Coliseum,OAK,DEN,27,14,41,273,300,573,30,114,24,2,1,26,19,159,16,89.7,0,0,16,5,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0.0,24,100,17,0,1,37,23,200,26,72.1,2,2,6,19,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,Light Rain,0.0537,0.76,rain,55.22,55.22,0.82,7.28,16.69,0.88,0,9.78,False
46184,17,2018-12-30,1:00PM,Raymond James Stadium,TB,ATL,32,34,66,433,489,922,20,92,15,0,1,35,22,341,33,121.7,4,1,22,4,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,30,109,23,1,0,45,32,380,37,109.8,3,1,5,27,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,79.01,81.73,0.74,3.27,4.21,0.5,4,10,False
46185,17,2018-12-30,1:00PM,Mercedes-Benz Superdome,NO,CAR,14,33,47,294,374,668,27,184,28,1,0,22,14,110,18,73.7,1,1,17,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,37,111,15,2,0,30,18,263,53,111.5,2,0,3,25,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Foggy,0,0,No Data,62.07,62.68,1,2.03,2.82,1,3,1.35,True
46189,17,2018-12-30,1:00PM,MetLife Stadium,NYG,DAL,35,36,71,441,419,860,25,143,68,2,1,41,24,298,51,87.6,2,1,20,2,2,2,100.0,0,0,0.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,22,51,13,1,1,44,27,368,49,120.2,4,0,3,23,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Mostly Cloudy,0.0003,0.01,rain,37.08,37.08,0.69,1.62,2.5,0.89,1,10,False
46190,17,2018-12-30,1:00PM,Lambeau Field,GB,DET,0,31,31,175,402,577,13,46,12,0,0,40,19,129,27,47.7,0,1,9,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,38,130,13,1,0,33,21,272,41,120.0,3,0,4,25,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,26.59,16.43,0.65,11.09,17,0.97,1,10,False
46192,17,2018-12-30,1:00PM,NRG Stadium,HOU,JAX,20,3,23,342,119,461,33,134,16,2,1,35,25,208,43,89.5,0,0,23,7,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,16,30,7,0,2,28,15,89,35,47.8,0,1,9,6,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Light Rain,0.0378,0.69,rain,46.23,42.54,0.94,7.2,7.5,1,3,4.74,True
46193,17,2018-12-30,1:00PM,New Era Field,BUF,MIA,42,17,59,381,225,606,33,166,35,3,0,26,17,215,46,114.9,3,1,23,3,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,25,99,16,0,3,32,19,126,19,55.5,1,2,5,17,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,32.64,27,0.78,6,8.75,1,1,9.76,False
46194,17,2018-12-30,1:00PM,Gillette Stadium,NE,NYJ,38,3,41,375,239,614,30,131,21,0,0,33,24,244,20,133.8,4,0,24,4,1,1,100.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,23,104,28,0,3,28,16,135,25,74.6,0,0,5,12,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,33.23,33.23,0.42,2.12,3.5,0.07,1,10,False
46186,17,2018-12-30,4:25PM,US Bank Stadium,MIN,CHI,10,24,34,164,332,496,15,63,20,0,0,33,20,101,18,79.4,1,0,12,5,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,0,0,0.0,37,169,42,3,2,26,18,163,40,85.9,0,0,4,17,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Overcast,0,0,No Data,30.62,23.87,0.71,6.94,8.54,0.94,0,10,True
46187,17,2018-12-30,4:25PM,Heinz Field,PIT,CIN,16,13,29,343,196,539,20,65,16,0,1,45,31,278,47,84.2,1,1,18,5,3,3,100.0,0,0,0.0,0,0,0.0,2,2,100.0,1,1,100.0,0,0,0.0,18,125,51,0,2,24,12,71,15,60.2,0,0,6,9,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Clear,0,0,No Data,40.39,36.15,0.57,6.12,6.12,0,0,10,False
46188,17,2018-12-30,4:25PM,M&T Bank Stadium,BAL,CLE,26,24,50,469,426,895,47,302,37,2,2,24,14,167,32,81.8,0,0,24,4,4,4,100.0,0,0,0.0,1,1,100.0,2,2,100.0,1,1,100.0,0,0,0.0,14,50,13,0,0,42,23,376,48,79.1,3,3,4,20,2,1,50.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Partly Cloudy,0,0,No Data,44.28,42.94,0.62,3.26,6.04,0.35,0,10,False
46195,17,2018-12-30,4:25PM,Arrowhead Stadium,KC,OAK,35,3,38,409,292,701,27,99,15,2,0,27,16,310,89,108.6,2,1,18,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,29,127,15,0,3,33,24,165,26,60.8,0,2,4,20,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,100.0,Clear,0,0,No Data,41.18,34.77,0.54,10.83,10.83,0,0,10,False
